participantId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
4,NONE,JUNGLE,0,0,0,0,18,True,15,3,13806,12375,228802,50106,78140,100556,10595,1878,8717,0,0,1226,26,667,65495,58371,34913,19907,3550,31039,5,0,0,288,23938,82,100,63,37,0,0,0,0,0,0,0,0,38,13,6,0,0
5,SOLO,TOP,0,0,0,0,18,True,9,9,15876,13633,209216,173670,2191,33355,29221,20716,1438,7066,0,203,26,622,38920,44947,31378,10629,2940,4284,1,2,1,6860,8968,224,16,8,8,9,0,0,0,0,1,1,2,22,12,2,0,0
6,SOLO,MIDDLE,0,0,0,0,16,False,7,6,13560,12285,168427,12684,155138,604,27442,396,26442,604,0,95,33,892,22566,22121,10767,10035,1318,1425,1,1,1,3247,3247,225,14,0,14,4,0,0,0,0,1,1,2,25,15,2,0,2
7,SOLO,TOP,0,0,0,0,17,False,7,7,15441,15333,242624,221344,11713,9565,32781,23039,5781,3960,1117,641,18,555,19571,31821,18113,10147,3560,5120,1,0,1,1665,5403,236,13,2,11,6,0,0,0,0,1,2,3,34,20,3,0,2
8,NONE,JUNGLE,0,0,0,0,18,False,8,7,15327,13785,234798,26207,200818,7773,28315,2217,24602,1495,1682,302,2,608,20355,32545,19523,11313,1707,19455,5,2,1,1985,9268,38,115,92,23,11,1,0,0,0,2,3,4,54,18,7,0,5
9,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,20,4,12818,12550,13804,1878,9151,2774,5593,546,3772,1274,0,132,47,1277,22710,21080,11547,8878,655,12671,12,0,0,674,865,17,0,0,0,0,0,0,0,0,0,0,0,80,27,7,0,1
10,DUO_CARRY,BOTTOM,0,0,0,0,17,False,5,2,17451,17050,306752,251616,48953,6181,34919,27018,6259,1641,2174,573,30,1894,20159,23246,15513,7159,573,7724,3,3,1,11020,18863,273,44,20,24,10,1,0,0,0,2,2,7,33,12,3,0,0
1,NONE,JUNGLE,0,0,0,0,16,False,13,7,13514,11675,190259,160224,21718,8316,25828,20590,3250,1988,345,598,0,609,32969,52301,30378,16746,5176,24797,1,1,1,1777,14017,45,137,61,76,4,0,0,0,0,1,0,0,30,14,5,0,0
2,SOLO,MIDDLE,0,0,0,0,15,False,8,6,13265,13475,158062,7558,150479,25,21109,381,20703,25,0,81,0,539,7664,21837,11051,10388,397,4142,1,1,0,4416,12529,177,13,6,7,5,0,0,0,0,1,2,2,41,13,4,0,1
3,DUO_CARRY,BOTTOM,0,0,0,0,17,False,9,4,16625,16350,174155,151947,17286,4920,23219,18561,4181,476,641,460,0,1434,7991,17638,10791,5136,1710,3880,4,3,0,6639,20617,197,14,11,3,13,2,0,0,0,2,1,12,32,8,7,0,2
4,SOLO,TOP,0,0,0,0,17,False,9,8,13451,12725,150500,150197,0,303,18301,18138,0,163,261,166,0,558,23519,23535,13155,7238,3142,2134,1,1,0,1556,3014,182,38,6,32,6,0,0,0,0,1,2,2,16,12,2,0,3
5,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,16,6,12405,11025,56386,6936,48786,664,27842,1522,25656,664,0,557,0,967,7805,21101,11972,8121,1008,1581,9,1,0,1761,2736,30,0,0,0,5,0,0,0,0,1,2,2,91,52,8,0,11
6,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,18,5,11109,9625,30711,6468,24234,8,8634,1437,7188,8,0,299,0,553,20230,19309,8854,9917,538,3180,1,0,1,1867,2996,34,0,0,0,1,0,0,0,0,1,0,0,111,48,21,0,12
7,NONE,JUNGLE,0,0,0,0,16,True,14,4,12582,11345,145426,32699,106608,6118,15348,2875,11944,528,546,841,0,890,45476,41209,23641,16597,971,16394,1,0,0,1230,8146,40,82,59,23,6,0,0,0,0,1,1,4,25,9,5,0,2
8,DUO_CARRY,BOTTOM,0,0,0,0,16,True,10,8,14463,13050,188900,150038,36375,2486,24762,20859,2652,1251,1712,262,0,551,8818,20118,9392,10360,366,4935,3,1,0,3433,18936,216,17,11,6,7,1,0,0,0,2,2,2,25,11,6,0,2
9,SOLO,TOP,0,0,0,0,17,True,14,8,14840,14580,154806,144329,640,9835,34650,25430,504,8715,709,81,0,422,35847,43353,29823,12533,997,14440,6,1,0,6082,8820,219,1,1,0,7,1,0,0,0,2,2,3,23,15,1,0,0
10,SOLO,MIDDLE,0,0,0,0,18,True,10,8,16566,15535,230847,21304,205777,3765,24431,1583,22312,536,0,1544,0,582,17391,19500,11508,7547,444,1782,1,2,0,4607,11662,264,37,28,9,10,2,0,0,0,2,2,5,40,17,6,0,5
1,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,18,3,10289,9125,25394,9807,14619,968,7660,1219,5473,968,0,116,0,750,18354,16627,8940,5954,1732,3492,3,0,0,1397,3312,48,1,0,1,1,0,0,0,0,1,0,0,94,33,15,0,7
2,NONE,JUNGLE,0,0,0,0,15,True,5,6,11054,10225,154778,125195,20242,9340,6288,5130,1059,98,0,838,0,471,30104,34387,23772,9303,1311,9968,1,0,0,913,14365,7,126,84,42,2,0,0,0,0,1,0,0,37,18,1,0,0
3,SOLO,TOP,0,0,0,0,16,True,4,5,12839,10158,141243,118439,3212,19592,20315,14692,1855,3767,0,75,0,551,17187,23718,18327,4340,1050,6975,1,1,0,2721,8380,206,11,2,9,8,3,0,0,0,2,4,2,31,13,4,0,3
4,DUO_CARRY,BOTTOM,0,0,0,0,15,True,9,3,14264,13705,175792,173098,0,2694,25688,24648,0,1040,922,223,0,1090,6380,14376,8852,4898,626,3434,3,4,1,11065,18155,206,20,8,12,9,2,0,0,0,2,2,4,36,8,3,0,1
5,SOLO,MIDDLE,0,0,0,0,17,True,11,2,14393,13075,163949,17207,144711,2030,27134,1365,24562,1206,684,147,0,1395,11697,24443,14883,7628,1931,23830,1,1,0,3273,6423,248,0,0,0,9,1,0,0,0,2,1,9,31,13,4,0,3
6,SOLO,TOP,0,0,0,0,15,False,3,5,9552,8925,104290,103880,92,316,8263,7884,61,316,0,100,0,959,20750,25103,15366,7428,2309,2108,1,0,0,0,0,189,1,1,0,1,0,0,0,0,1,0,0,22,13,4,0,1
7,SOLO,MIDDLE,0,0,0,0,15,False,6,8,11153,10475,138421,14403,81987,42030,22719,1511,16568,4639,0,47,0,472,6521,19973,9197,9213,1563,3273,1,0,0,1280,1374,199,10,10,0,6,0,0,0,0,1,1,2,20,15,2,0,1
8,DUO_CARRY,BOTTOM,0,0,0,0,15,False,3,6,12538,11475,159886,133022,25953,910,22222,19308,2284,630,1547,114,0,610,5389,12772,6435,5370,967,1105,2,1,0,1511,1511,221,8,7,1,9,2,0,0,0,2,2,3,6,4,1,0,1
9,NONE,JUNGLE,0,0,0,0,15,False,9,5,11194,10758,183860,143190,29172,11496,17721,13117,3539,1064,0,372,0,743,36875,38057,29403,6916,1737,11744,1,0,0,0,0,35,146,86,60,3,0,0,0,0,1,1,2,33,14,7,0,0
10,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,10,5,7858,7550,16931,2989,13941,0,7481,1263,6217,0,0,194,0,775,10300,14320,7920,5896,503,1137,1,0,0,248,513,20,0,0,0,0,0,0,0,0,0,0,0,77,39,9,0,4
1,DUO_CARRY,BOTTOM,0,0,0,0,13,True,7,5,11516,9925,98723,95496,144,3082,16947,16705,126,116,783,120,0,461,14691,17388,10021,3940,3426,3807,3,2,0,8505,14556,166,1,0,1,5,1,0,0,0,2,2,3,11,5,2,0,0
2,SOLO,MIDDLE,0,0,0,0,16,True,9,1,12718,11335,146394,14727,130672,993,26304,464,25840,0,0,257,0,1004,8165,10915,6035,4879,0,1303,1,0,1,4768,10485,197,20,14,6,6,2,0,0,0,2,2,3,17,10,1,0,2
3,NONE,JUNGLE,0,0,0,0,14,True,4,5,11571,9375,145858,126440,2349,17069,15022,11114,359,3548,0,340,0,493,13316,21596,13721,7404,470,5591,1,1,0,4278,26719,36,69,49,20,9,1,0,0,0,2,3,3,9,4,2,0,0
4,DUO_SUPPORT,BOTTOM,0,0,0,0,12,True,8,7,8468,6350,7840,2822,4890,127,2707,902,1805,0,0,148,0,281,4572,11599,8504,2785,310,13451,5,1,0,432,837,15,0,0,0,1,0,0,0,0,1,0,0,45,13,7,0,3
5,SOLO,TOP,0,0,0,0,14,True,3,4,11387,9283,116217,104719,9651,1846,15326,9954,4252,1119,0,160,0,530,12151,20388,8919,10653,815,3078,1,1,0,6402,6906,177,2,0,2,4,0,0,0,0,1,0,0,12,8,0,0,2
6,DUO_CARRY,BOTTOM,0,0,0,0,11,False,8,6,8351,8225,67071,65804,307,959,13704,12466,278,959,359,10,0,487,5036,16110,8349,7298,462,2459,2,1,0,1691,1691,122,0,0,0,6,0,0,0,0,1,1,2,7,5,1,0,1
7,NONE,JUNGLE,0,0,0,0,14,False,9,7,9726,9658,128703,102508,17963,8232,17610,12521,3033,2056,0,237,0,418,19291,29637,20996,6708,1933,8621,1,0,0,0,2456,33,86,58,28,7,0,0,0,0,1,1,4,16,9,3,0,0
8,SOLO,MIDDLE,0,0,0,0,13,False,4,5,9725,9010,109774,10239,97647,1887,11172,755,10239,177,0,869,0,676,6800,13906,5571,8093,241,156,1,0,0,1274,4639,182,12,12,0,6,0,0,0,0,1,2,4,10,5,2,0,1
9,DUO_SUPPORT,BOTTOM,0,0,0,0,11,False,13,4,6250,6125,16783,4134,6254,6394,5461,1000,3208,1252,0,544,0,614,11164,19873,10428,8510,934,5218,5,0,0,584,894,31,0,0,0,1,0,0,0,0,1,0,0,33,17,1,0,3
10,SOLO,TOP,0,0,0,0,13,False,4,3,8399,8050,105533,11095,92334,2103,11365,708,10329,327,0,1253,0,415,14213,15352,9708,4430,1213,434,1,0,0,0,2468,161,10,2,8,2,0,0,0,0,1,0,0,20,11,2,0,2
1,SOLO,MIDDLE,0,0,0,0,14,False,5,9,10917,9600,112726,16947,61330,34448,16105,1808,9103,5193,0,57,13,444,10706,22024,6914,14555,555,3093,1,0,0,0,1110,188,0,0,0,6,1,0,0,0,2,2,2,18,10,2,0,0
2,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,13,2,9808,9400,22509,8654,11623,2231,5444,2354,2234,856,0,146,26,1393,9645,19257,9645,9241,370,13108,10,0,0,451,1058,15,0,0,0,3,0,0,0,0,1,1,2,46,17,8,0,4
3,NONE,JUNGLE,0,0,0,0,14,False,15,9,9671,9200,279187,6305,10172,262709,10321,4410,4961,949,0,201,45,362,19936,22866,13780,8323,761,5935,7,0,0,0,3529,9,52,52,0,4,0,0,0,0,1,1,2,20,13,4,0,2
4,SOLO,TOP,0,0,0,0,17,False,3,4,12862,11450,172806,165979,6827,0,16887,14253,2633,0,216,169,29,754,36964,25555,16550,5339,3665,7367,1,1,0,2620,8505,276,1,0,1,6,1,1,1,0,4,1,4,22,11,4,0,2
5,DUO_CARRY,BOTTOM,0,0,0,0,13,False,4,8,10871,10400,150946,142311,7046,1588,23607,22111,1355,140,1320,284,30,653,14484,24383,13601,10541,241,5073,4,1,0,2159,2159,194,11,10,1,5,0,0,0,0,1,2,2,26,12,3,0,2
6,SOLO,TOP,0,0,0,0,16,True,6,4,13022,12200,168128,150164,16786,1176,20964,18677,1109,1176,793,133,24,733,22132,19732,13825,5084,822,328,1,2,0,3180,3383,223,31,4,27,3,0,0,0,0,1,1,3,19,10,3,0,0
7,DUO_CARRY,BOTTOM,0,0,0,0,16,True,6,3,14373,12700,191753,189568,1299,885,23868,23005,520,343,1000,117,20,805,10490,17615,13427,3610,578,3309,3,3,1,6475,7229,220,22,8,14,8,3,0,0,0,2,2,4,14,5,1,0,0
8,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,14,8,9842,8675,21470,6861,9901,4707,10893,2921,6026,1945,0,95,53,672,24766,26134,18151,5954,2029,4789,8,0,0,391,827,22,1,0,1,3,0,0,0,0,1,1,2,66,35,5,0,9
9,DUO_SUPPORT,MIDDLE,0,0,0,0,16,True,8,4,13460,13500,151584,32557,110319,8707,18568,1541,15941,1085,0,457,20,1219,10647,25665,20092,4554,1018,9501,1,3,1,9352,22560,43,67,56,11,10,0,0,0,0,1,3,5,30,14,2,0,3
10,DUO_CARRY,MIDDLE,0,0,0,0,17,True,11,5,15719,14850,176691,20728,154667,1296,24192,1496,22218,477,0,1453,34,565,8839,11820,5743,3386,2690,1023,1,1,0,6071,6387,261,13,8,5,8,1,0,0,0,2,1,6,36,11,3,0,2
1,NONE,JUNGLE,0,0,0,0,16,False,4,12,11357,10825,147891,128410,2496,16985,15345,11949,500,2895,338,780,13,315,14090,31011,18760,10693,1557,5150,1,0,0,0,0,101,59,53,6,4,0,0,0,0,1,2,2,20,11,1,0,2
2,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,13,5,8893,8900,20250,6045,14204,0,5861,926,4934,0,0,130,46,552,18514,27235,9201,17281,753,3973,5,0,0,358,358,44,0,0,0,1,0,0,0,0,1,0,0,66,27,11,0,4
3,SOLO,TOP,0,0,0,0,17,False,5,6,13772,13000,163142,156600,6541,0,21912,19492,2420,0,0,49,33,424,23200,38318,22085,12234,3999,6408,1,1,0,1810,1810,254,1,1,0,8,0,0,0,0,1,2,4,30,13,6,0,1
4,SOLO,MIDDLE,0,0,0,0,18,False,7,6,13813,13700,195232,9428,185467,336,23906,659,22911,336,945,3328,39,750,14670,38809,14371,22008,2429,15284,1,0,0,648,1233,222,17,17,0,9,0,0,0,0,1,3,3,23,11,6,0,2
5,DUO_CARRY,BOTTOM,0,0,0,0,15,False,7,8,10724,9700,110648,105734,2674,2239,10826,10034,791,0,362,17,3,1006,12629,24728,13385,10474,867,3882,4,1,0,1073,3688,205,4,1,3,2,0,0,0,0,1,0,0,14,10,1,0,2
6,NONE,JUNGLE,0,0,0,0,18,True,3,8,17332,15750,229441,3868,225348,225,55256,122,54908,225,877,182,14,624,6086,21032,8461,11872,698,2659,1,0,0,1238,12162,221,29,8,21,19,3,0,0,0,2,6,6,25,9,0,0,0
7,NONE,JUNGLE,0,0,0,0,18,True,10,2,14839,13460,209403,152245,40158,17000,14657,10489,3604,564,0,1118,19,1161,27643,27167,19991,6948,228,8326,1,1,1,4584,9119,103,104,56,48,4,1,0,0,0,2,1,3,76,33,8,0,5
8,SOLO,TOP,0,0,0,0,17,True,8,5,14188,12008,159961,126481,700,32778,23047,14779,700,7567,0,287,14,831,23016,25649,19905,5047,697,1646,1,1,0,6917,19285,242,3,0,3,6,0,0,0,0,1,2,3,17,12,1,0,1
9,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,15,5,11002,9725,26916,10462,14609,1845,11583,2320,9001,261,0,156,35,1030,24921,17512,11359,5524,628,7171,4,0,1,2494,6276,15,2,0,2,1,0,0,0,0,1,0,0,53,21,10,0,5
10,DUO_CARRY,BOTTOM,0,0,0,0,16,True,11,4,15223,13400,212245,198693,6548,7002,28314,24261,3063,990,1918,411,22,701,11146,20046,13636,5429,980,2886,3,7,0,13709,28469,226,18,7,11,6,1,0,0,0,2,1,4,30,8,9,0,2
1,SOLO,TOP,0,0,0,0,13,True,9,4,10524,9125,88341,73257,12578,2506,15782,12329,3297,156,0,201,8,771,12743,20711,12374,7900,436,1890,1,2,1,4932,10289,132,12,6,6,6,1,1,0,0,3,1,5,21,12,4,0,3
2,NONE,JUNGLE,0,0,0,0,14,True,13,3,10324,9425,134025,36900,38820,58305,8345,1029,6255,1060,0,1061,24,917,31355,31181,23425,6277,1478,15870,5,3,0,3283,10981,35,88,50,38,1,0,0,0,0,1,0,0,26,11,2,0,6
3,DUO_CARRY,BOTTOM,0,0,0,0,14,True,6,6,14380,12575,119545,118294,0,1251,20683,20117,0,566,1271,178,10,523,15902,23086,14644,3293,5149,7572,3,1,0,9361,14603,158,5,2,3,12,1,0,0,0,2,3,4,12,7,3,0,1
4,SOLO,MIDDLE,0,0,0,0,15,True,10,2,12555,11900,149246,13146,136100,0,22742,679,22062,0,0,1439,91,700,6778,9634,7751,1883,0,1449,1,1,0,4698,7566,223,6,5,1,6,0,0,0,0,1,3,2,10,8,1,0,2
5,DUO_SUPPORT,BOTTOM,0,0,0,0,13,True,19,6,9989,9950,45887,8165,24640,13081,15641,1393,10218,4030,0,51,31,562,6036,13769,10300,3366,102,1583,1,0,0,2358,3505,23,0,0,0,2,0,0,0,0,1,0,0,34,17,7,0,6
6,SOLO,MIDDLE,0,0,0,0,14,False,6,4,10618,8950,86821,84366,1419,1035,18370,16014,1320,1035,558,149,4,655,7708,18626,7013,10823,789,1987,1,0,0,246,3567,163,0,0,0,8,0,0,0,0,1,4,2,14,7,4,0,0
7,SOLO,TOP,0,0,0,0,14,False,9,4,8888,7800,96326,8948,86908,469,10597,129,9997,469,0,1402,27,630,41173,21276,11219,7963,2093,1327,1,1,0,1154,1625,160,0,0,0,1,0,0,0,0,1,0,0,11,8,1,0,0
8,DUO_CARRY,BOTTOM,0,0,0,0,13,False,7,9,10648,9850,98233,87778,9697,756,19215,15269,3189,756,385,323,35,487,8604,17935,9444,7530,960,1402,2,0,0,1117,4688,173,1,1,0,6,2,0,0,0,2,2,2,9,6,2,0,1
9,NONE,JUNGLE,0,0,0,0,16,False,7,2,10934,10125,160001,112127,30714,17158,11348,8472,2381,494,0,760,16,632,26222,27584,15780,10669,1133,8070,1,0,0,113,15665,67,94,51,43,5,0,0,0,0,1,2,2,41,21,5,0,2
10,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,10,8,7814,6900,33519,10031,12191,11296,8838,2120,4876,1841,0,91,32,341,17531,21538,11598,9104,834,2770,5,0,0,520,981,46,2,2,0,1,0,0,0,0,1,0,0,34,19,5,0,4
1,DUO_CARRY,BOTTOM,0,0,0,0,17,False,12,7,12878,12400,186240,177656,4914,3670,15730,12557,2628,544,487,3394,60,607,12023,24294,16590,7338,366,4109,3,1,0,4187,6987,205,17,9,8,2,0,0,0,0,1,0,0,23,14,5,0,0
2,SOLO,MIDDLE,0,0,0,0,18,False,11,6,20894,21258,401803,374016,14335,13451,41788,30680,7716,3390,1343,983,20,339,12601,24735,14979,9329,427,5905,1,0,0,3316,4094,329,13,6,7,15,2,1,0,0,3,2,7,27,11,6,0,1
3,NONE,JUNGLE,0,0,0,0,17,False,11,7,12873,12450,145059,130976,7421,6662,25413,20174,4690,548,0,553,16,301,23535,38249,21870,16124,254,11397,1,1,0,1128,3566,52,59,42,17,9,0,0,0,0,1,2,3,40,18,10,0,3
4,SOLO,TOP,0,0,0,0,18,False,15,4,14182,13975,172844,170581,1260,1002,16183,16114,69,0,0,366,14,892,30114,33809,22169,11502,137,2265,1,0,0,0,0,241,12,4,8,6,0,0,0,0,1,2,2,30,23,3,0,7
5,DUO_SUPPORT,BOTTOM,0,0,0,0,16,False,21,5,10666,9700,18359,5049,13059,250,9719,1364,8354,0,0,161,43,410,9039,16686,9589,6856,241,14680,5,0,0,1087,1326,20,0,0,0,1,0,0,0,0,1,0,0,55,25,9,0,4
6,DUO_CARRY,BOTTOM,0,0,0,0,15,True,7,7,14898,13975,214270,197543,10847,5878,23749,19111,4286,352,2293,491,26,663,7837,19137,14564,3729,843,3059,3,4,0,7407,18566,184,19,9,10,7,1,0,0,0,2,2,3,40,16,3,0,5
7,SOLO,MIDDLE,0,0,0,0,16,True,6,7,14012,12675,144218,9560,131314,3343,24903,1043,23131,729,945,2266,35,777,15954,31561,24647,6041,873,13158,1,0,0,2725,13521,172,15,4,11,8,2,1,1,0,4,2,4,37,16,8,0,3
8,NONE,JUNGLE,0,0,0,0,17,True,5,4,14303,13700,193508,134832,36050,22624,17884,13981,3558,344,0,1119,19,893,43282,39582,31398,6975,1208,10819,1,1,0,2451,37890,35,124,62,62,9,0,0,0,0,1,3,3,58,31,1,0,3
9,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,15,6,11903,11225,45667,7406,37258,1002,14425,2165,12260,0,0,360,27,525,15292,19218,13694,4973,550,3539,2,0,0,2374,5480,37,2,2,0,1,0,0,0,0,1,0,0,97,43,16,0,13
10,SOLO,TOP,0,0,0,0,16,True,2,9,13949,13683,164202,132239,29347,2614,23809,18049,5760,0,0,181,23,638,29711,37678,31690,4981,1007,2852,1,2,4,8635,13499,221,9,1,8,4,0,0,0,0,1,0,0,22,13,2,0,0
1,DUO,BOTTOM,0,0,0,0,2,False,0,0,774,500,1702,516,1185,0,670,219,450,0,0,30,2,0,130,413,221,192,0,32,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,SOLO,TOP,0,0,0,0,3,False,0,0,900,500,2961,956,2004,0,598,196,401,0,93,54,3,0,390,937,858,78,0,230,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,DUO,BOTTOM,0,0,0,0,2,False,0,0,806,500,2885,2885,0,0,785,785,0,0,0,0,0,0,418,1138,698,350,89,178,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,DUO,MIDDLE,0,0,0,0,1,False,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,DUO,MIDDLE,0,0,0,0,3,False,0,0,944,500,5656,4969,103,584,476,411,25,40,0,56,0,0,567,1630,1240,390,0,493,1,0,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,DUO,BOTTOM,0,0,0,0,2,True,0,0,762,500,1588,749,839,0,784,276,507,0,0,2,0,0,400,646,451,194,0,287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,DUO,BOTTOM,0,0,0,0,2,True,0,0,917,500,3388,3189,109,89,647,523,34,89,0,0,0,0,377,1100,844,255,0,258,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,SOLO,MIDDLE,0,0,0,0,3,True,0,0,971,500,4130,1619,2510,0,604,213,390,0,0,2,0,0,316,654,589,25,40,50,1,0,0,75,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,SOLO,TOP,0,0,0,0,3,True,0,0,903,500,2613,2470,143,0,640,561,78,0,0,8,0,0,416,676,275,401,0,11,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,NONE,JUNGLE,0,0,0,0,3,True,0,0,961,500,6064,5466,168,430,69,69,0,0,0,8,0,0,671,1012,720,292,0,280,1,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,NONE,JUNGLE,0,0,0,0,16,True,12,6,12368,10875,124283,22273,92283,9725,19838,1199,17675,964,0,316,21,507,14843,26163,17054,7461,1648,7506,1,0,0,1400,12599,46,71,44,27,8,0,0,0,0,1,2,4,14,9,2,0,0
2,SOLO,TOP,0,0,0,0,16,True,12,10,12324,12433,103123,101374,0,1749,17103,15471,0,1631,0,124,23,210,35156,32198,23448,7273,1476,5612,1,0,0,1011,1011,174,1,0,1,3,0,0,0,0,1,0,0,19,11,1,0,0
3,SOLO,MIDDLE,0,0,0,0,16,True,9,7,14936,12575,144427,10255,132729,1442,26122,1537,24307,277,1090,2326,50,371,15557,30503,19767,10185,550,16704,1,1,1,2923,10904,197,6,5,1,11,1,0,0,0,2,3,3,29,12,4,0,3
4,DUO_CARRY,BOTTOM,0,0,0,0,16,True,6,4,16017,14100,182091,151751,17620,12719,23592,19570,1112,2910,1055,728,16,1153,11358,19290,14552,4575,162,2188,2,7,1,15507,16860,257,13,13,0,10,2,1,0,0,3,3,3,17,9,7,0,0
5,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,12,8,10669,8235,43435,9630,33409,396,18885,2970,15914,0,0,118,31,396,6891,17678,10686,6610,382,883,3,1,0,1760,4970,24,0,0,0,2,0,0,0,0,1,0,0,78,33,6,0,6
6,NONE,JUNGLE,0,0,0,0,16,False,12,5,14984,14275,195454,143512,40101,11840,38009,26698,8847,2464,758,698,11,832,12034,25695,12809,11844,1042,12206,24,2,0,2299,22317,68,77,54,23,14,1,0,0,0,2,2,10,15,5,2,0,2
7,DUO_CARRY,BOTTOM,0,0,0,0,15,False,9,4,12210,12125,136799,131873,4373,552,16494,15064,1430,0,383,17,2,1104,12650,25475,13579,10010,1885,4174,2,1,0,2255,9281,218,4,4,0,4,0,0,0,0,1,1,3,18,11,4,0,1
8,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,17,7,8985,8325,33991,4926,28702,362,13580,1768,11450,362,0,228,25,374,11321,20152,9786,9413,952,3814,4,0,0,406,1456,30,1,0,1,0,0,0,0,0,0,0,0,71,28,10,0,3
9,SOLO,MIDDLE,0,0,0,0,15,False,5,9,12084,11975,144077,23379,114383,6314,14201,1659,11860,682,245,341,21,354,8440,18383,8380,9730,272,3159,1,0,0,3015,7201,145,23,17,6,6,0,0,0,0,1,1,3,15,8,2,0,2
10,SOLO,TOP,0,0,0,0,16,False,8,9,13561,13200,144236,142850,0,1386,21307,20597,0,710,585,308,14,495,23952,38007,17137,19238,1631,1273,1,0,0,1734,1734,163,46,12,34,11,1,0,0,0,2,4,3,18,12,0,0,0
1,NONE,JUNGLE,0,0,0,0,17,True,10,8,16476,15575,178067,117370,47813,12883,25825,19098,6329,397,0,599,19,563,33327,36152,25531,9738,882,6946,1,2,1,4811,14989,87,61,38,23,12,1,0,0,0,2,4,4,59,28,2,0,2
2,SOLO,TOP,0,0,0,0,18,True,8,8,15963,14750,163721,151126,1709,10885,31368,20221,1212,9935,1031,287,13,469,28632,31536,16921,11430,3183,8588,4,1,0,9115,12080,246,1,0,1,8,0,0,0,0,1,2,3,20,14,1,0,0
3,DUO_CARRY,BOTTOM,0,0,0,0,17,True,13,6,16329,15800,218147,211138,3922,3086,37877,35923,1085,868,851,290,28,466,13139,19798,8697,10800,300,6320,3,2,0,6330,19827,212,48,37,11,7,1,0,0,0,2,2,2,27,11,1,0,2
4,DUO_SUPPORT,BOTTOM,0,0,0,0,16,True,22,8,12201,9675,29084,6906,20937,1239,12800,2229,9581,989,0,253,28,299,11850,17572,7166,10156,249,3583,4,0,0,1336,1785,21,0,0,0,2,0,0,0,0,1,0,0,75,25,9,0,5
5,SOLO,MIDDLE,0,0,0,0,18,True,5,10,16961,13625,189088,13613,173655,1820,47836,1267,46246,322,949,155,7,347,25358,45865,26412,18856,597,33289,1,2,0,3870,16847,181,10,3,7,18,4,2,0,0,3,4,7,34,7,2,0,1
6,DUO_CARRY,BOTTOM,0,0,0,0,16,False,13,8,15078,14300,201289,168265,31415,1607,24709,21154,3075,479,1777,398,20,466,11031,26576,12661,13637,277,6827,4,0,0,1707,2928,228,30,14,16,9,1,0,0,0,2,2,3,21,9,2,0,0
7,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,21,9,10153,9475,36649,15855,10322,10471,9054,4097,4530,425,0,84,43,437,41605,33598,18496,13048,2052,6317,3,0,0,542,1594,57,0,0,0,2,0,0,0,0,1,0,0,51,23,8,0,1
